[[1], [4, 0], [5, 0, 0], [0, 1, 1, 1], [2, 1, 1, 1, 1], [3, 0, 0, 0, 0, 1]], 0.7302
[[4], [1, 0], [5, 1, 0], [2, 0, 0, 1], [2, 1, 0, 0, 1], [5, 0, 0, 1, 0, 0]], 0.7304
[[1], [4, 1], [0, 1, 1], [4, 0, 1, 0], [3, 0, 1, 1, 0], [2, 0, 0, 0, 1, 1]], 0.727
[[1], [5, 0], [0, 1, 1], [0, 1, 0, 0], [0, 0, 0, 0, 1], [3, 0, 0, 1, 0, 0]], 0.7356
[[0], [1, 1], [0, 0, 0], [3, 1, 1, 0], [2, 0, 0, 0, 0], [5, 1, 1, 0, 0, 1]], 0.7364
[[2], [5, 1], [5, 0, 0], [1, 0, 1, 0], [2, 0, 0, 1, 0], [0, 1, 0, 0, 0, 1]], 0.7398
[[4], [1, 1], [3, 0, 1], [5, 0, 0, 1], [3, 1, 0, 0, 0], [0, 1, 1, 0, 1, 0]], 0.7312
[[3], [3, 0], [4, 0, 0], [5, 0, 0, 0], [1, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]], 0.741
[[4], [4, 1], [2, 1, 1], [1, 0, 0, 0], [2, 1, 0, 0, 1], [4, 0, 0, 0, 0, 1]], 0.7244
[[2], [4, 0], [2, 1, 0], [2, 1, 0, 1], [0, 1, 0, 0, 0], [5, 1, 0, 0, 1, 1]], 0.7346
[[0], [0, 0], [5, 1, 0], [0, 0, 1, 0], [4, 1, 0, 0, 0], [4, 0, 0, 0, 0, 1]], 0.7318
[[2], [0, 0], [1, 0, 0], [4, 0, 0, 0], [0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0]], 0.7378
[[1], [0, 1], [1, 1, 0], [4, 0, 0, 0], [1, 0, 1, 0, 0], [3, 0, 0, 1, 1, 0]], 0.7286
[[5], [1, 0], [3, 1, 1], [0, 0, 0, 1], [5, 0, 0, 0, 0], [0, 1, 0, 0, 1, 1]], 0.7296
[[2], [0, 0], [5, 0, 1], [3, 0, 1, 0], [1, 0, 0, 0, 1], [5, 0, 0, 1, 1, 0]], 0.7398
[[0], [3, 1], [5, 0, 0], [2, 0, 0, 0], [5, 1, 0, 1, 0], [0, 0, 0, 1, 0, 1]], 0.7394
[[4], [3, 1], [2, 1, 0], [1, 0, 0, 0], [2, 0, 1, 1, 1], [1, 1, 0, 1, 0, 0]], 0.7262
[[5], [0, 1], [1, 0, 0], [1, 0, 0, 0], [2, 0, 0, 0, 1], [4, 0, 0, 0, 1, 0]], 0.737
[[0], [1, 1], [5, 0, 0], [0, 0, 0, 0], [5, 0, 0, 1, 0], [5, 0, 1, 0, 1, 1]], 0.7384
[[2], [0, 1], [0, 0, 0], [2, 0, 1, 0], [0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0]], 0.7372
[[1], [0, 0], [0, 0, 0], [3, 0, 0, 0], [3, 0, 0, 0, 1], [2, 0, 0, 0, 1, 0]], 0.7382
[[0], [4, 0], [3, 1, 1], [5, 0, 0, 1], [3, 1, 0, 0, 1], [1, 0, 1, 0, 1, 1]], 0.7224
[[5], [4, 1], [3, 0, 0], [5, 1, 0, 0], [5, 0, 1, 1, 0], [2, 0, 0, 0, 1, 0]], 0.7422
[[5], [3, 0], [2, 0, 1], [3, 0, 0, 1], [5, 1, 1, 0, 0], [5, 0, 0, 1, 0, 1]], 0.7348
[[3], [3, 0], [0, 0, 0], [1, 0, 0, 1], [0, 1, 0, 1, 1], [3, 1, 1, 1, 0, 0]], 0.738
[[0], [3, 1], [0, 0, 1], [3, 0, 0, 0], [5, 1, 0, 0, 0], [1, 0, 0, 0, 1, 0]], 0.7404
[[0], [3, 1], [3, 0, 0], [4, 0, 1, 0], [5, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0]], 0.7372
[[4], [2, 0], [3, 0, 0], [1, 1, 0, 0], [5, 0, 0, 0, 0], [5, 0, 0, 0, 0, 1]], 0.7358
[[5], [4, 0], [1, 0, 0], [5, 1, 1, 1], [2, 0, 1, 1, 0], [1, 1, 0, 1, 1, 0]], 0.7426
[[3], [0, 0], [3, 1, 0], [0, 0, 0, 0], [2, 0, 0, 0, 0], [2, 0, 0, 0, 1, 0]], 0.7342
[[4], [2, 1], [0, 0, 0], [2, 0, 0, 1], [0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 1]], 0.725
[[2], [3, 0], [2, 0, 0], [3, 1, 0, 0], [0, 1, 0, 1, 0], [0, 0, 0, 0, 0, 1]], 0.7404
[[1], [0, 0], [5, 1, 0], [3, 1, 1, 0], [3, 0, 0, 0, 0], [3, 0, 0, 0, 0, 1]], 0.729
[[3], [0, 1], [1, 1, 0], [4, 0, 0, 0], [1, 0, 0, 0, 0], [4, 0, 0, 0, 1, 0]], 0.7312
[[5], [4, 0], [2, 0, 1], [0, 1, 0, 0], [5, 1, 0, 0, 1], [0, 0, 1, 1, 0, 0]], 0.7438
[[5], [5, 1], [0, 1, 1], [3, 0, 1, 0], [1, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0]], 0.7286
[[4], [4, 0], [2, 1, 0], [1, 1, 1, 0], [3, 0, 0, 0, 0], [0, 0, 0, 1, 1, 0]], 0.7354
[[1], [5, 0], [0, 0, 0], [3, 0, 1, 0], [3, 1, 0, 0, 0], [1, 1, 1, 0, 0, 1]], 0.7376
[[0], [2, 0], [4, 0, 0], [3, 1, 0, 0], [5, 1, 0, 1, 0], [2, 1, 0, 0, 0, 0]], 0.7418
[[4], [0, 0], [1, 1, 1], [0, 0, 0, 0], [3, 0, 1, 1, 0], [1, 1, 0, 0, 0, 0]], 0.7372
[[4], [4, 1], [3, 0, 1], [0, 0, 0, 0], [5, 1, 0, 1, 0], [3, 0, 1, 1, 0, 0]], 0.7438
[[5], [3, 0], [2, 0, 0], [4, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 1, 1, 1, 0]], 0.737
[[4], [2, 1], [4, 0, 0], [5, 0, 1, 0], [0, 1, 0, 0, 0], [3, 0, 0, 0, 0, 1]], 0.735
[[1], [5, 1], [1, 1, 0], [3, 0, 0, 0], [2, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0]], 0.7324
[[5], [4, 1], [2, 0, 0], [5, 1, 0, 1], [4, 0, 0, 1, 1], [3, 0, 1, 1, 0, 1]], 0.7216
[[2], [5, 1], [2, 0, 1], [3, 1, 0, 0], [1, 0, 0, 1, 1], [3, 0, 0, 0, 0, 0]], 0.7386
[[5], [5, 0], [5, 1, 1], [5, 1, 0, 1], [4, 0, 1, 0, 1], [5, 1, 1, 0, 0, 0]], 0.7274
[[5], [4, 1], [3, 1, 1], [1, 0, 0, 1], [2, 1, 1, 0, 0], [0, 1, 0, 1, 0, 0]], 0.7188
[[3], [3, 0], [2, 1, 0], [1, 0, 1, 0], [1, 0, 0, 0, 0], [3, 0, 1, 1, 0, 0]], 0.7328
[[0], [4, 0], [1, 0, 0], [3, 1, 0, 0], [3, 1, 0, 0, 0], [2, 0, 0, 0, 0, 0]], 0.742
[[3], [5, 0], [0, 0, 0], [1, 0, 0, 0], [5, 0, 0, 0, 0], [2, 0, 0, 1, 0, 0]], 0.7388
[[1], [4, 0], [0, 1, 0], [0, 0, 1, 1], [5, 1, 0, 0, 0], [2, 0, 1, 0, 0, 0]], 0.7318
[[2], [5, 0], [4, 0, 0], [1, 0, 0, 0], [5, 0, 0, 1, 0], [3, 0, 0, 1, 0, 0]], 0.7406
[[0], [4, 0], [4, 0, 0], [2, 0, 0, 0], [1, 0, 0, 0, 1], [3, 1, 1, 0, 0, 0]], 0.7386
[[3], [3, 0], [5, 0, 0], [2, 1, 0, 0], [3, 0, 1, 0, 1], [5, 0, 0, 1, 0, 0]], 0.7348
[[0], [0, 0], [3, 0, 0], [3, 0, 0, 1], [5, 1, 0, 1, 1], [5, 1, 0, 0, 0, 0]], 0.7398
[[4], [0, 1], [1, 0, 0], [0, 1, 0, 0], [5, 1, 1, 1, 0], [4, 0, 1, 1, 0, 1]], 0.7396
[[2], [4, 0], [0, 0, 0], [5, 0, 1, 0], [4, 1, 0, 0, 1], [3, 0, 0, 0, 0, 0]], 0.7388
[[0], [5, 0], [5, 1, 0], [0, 0, 0, 0], [4, 1, 0, 0, 0], [2, 1, 0, 0, 0, 1]], 0.7348
[[1], [5, 1], [0, 1, 0], [2, 1, 0, 0], [4, 1, 0, 0, 1], [5, 0, 0, 1, 0, 0]], 0.728
[[5], [0, 0], [1, 0, 0], [2, 1, 1, 0], [0, 0, 0, 1, 0], [2, 0, 0, 1, 1, 0]], 0.7408
[[0], [0, 1], [4, 1, 0], [4, 0, 1, 0], [5, 0, 0, 0, 1], [2, 1, 1, 0, 0, 1]], 0.7226
[[0], [1, 1], [4, 0, 1], [5, 0, 0, 1], [1, 0, 0, 0, 1], [1, 0, 0, 0, 0, 1]], 0.7166
[[0], [5, 0], [1, 0, 1], [3, 1, 1, 0], [2, 0, 0, 0, 0], [5, 1, 0, 1, 0, 0]], 0.744
[[3], [4, 1], [1, 1, 0], [2, 0, 0, 0], [5, 1, 0, 0, 1], [2, 0, 0, 1, 1, 0]], 0.7274
[[4], [4, 0], [3, 0, 0], [2, 1, 1, 0], [5, 0, 0, 0, 1], [4, 0, 0, 0, 0, 1]], 0.7362
[[0], [5, 1], [2, 1, 0], [0, 1, 0, 1], [5, 0, 0, 1, 0], [0, 0, 0, 0, 1, 1]], 0.7248
[[1], [1, 0], [1, 0, 0], [2, 1, 1, 0], [5, 0, 0, 0, 0], [3, 1, 0, 0, 0, 0]], 0.7406
[[1], [1, 1], [0, 0, 0], [4, 0, 0, 0], [1, 1, 1, 0, 0], [4, 1, 1, 0, 0, 0]], 0.7356
[[4], [0, 0], [0, 0, 1], [5, 1, 0, 0], [3, 1, 0, 0, 0], [4, 1, 1, 0, 0, 0]], 0.7484
[[4], [1, 0], [0, 1, 1], [4, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0]], 0.742
[[4], [0, 0], [0, 0, 1], [4, 0, 0, 0], [4, 0, 0, 1, 0], [2, 0, 1, 0, 0, 1]], 0.7448
[[0], [3, 0], [2, 0, 0], [3, 0, 0, 0], [3, 0, 1, 0, 1], [1, 0, 1, 0, 0, 0]], 0.7344
[[0], [1, 0], [3, 0, 0], [5, 1, 1, 0], [1, 0, 0, 0, 0], [0, 0, 0, 1, 1, 0]], 0.741
[[1], [0, 0], [2, 0, 1], [3, 0, 0, 0], [0, 0, 0, 0, 1], [4, 1, 1, 0, 0, 0]], 0.7422
[[5], [4, 0], [0, 0, 0], [4, 1, 0, 1], [3, 1, 0, 0, 0], [3, 0, 1, 0, 0, 0]], 0.748
[[5], [1, 0], [2, 0, 0], [1, 0, 0, 1], [5, 0, 0, 1, 0], [4, 0, 0, 0, 1, 0]], 0.7466
[[0], [5, 0], [1, 1, 1], [0, 1, 0, 1], [0, 1, 1, 0, 1], [3, 0, 0, 0, 0, 0]], 0.7292
[[1], [0, 1], [1, 0, 1], [0, 0, 1, 0], [1, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0]], 0.7276
[[5], [4, 0], [1, 0, 0], [5, 0, 0, 1], [0, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0]], 0.7486
[[3], [5, 0], [3, 0, 1], [4, 0, 0, 0], [5, 1, 1, 0, 0], [4, 0, 0, 0, 0, 1]], 0.7412
[[0], [4, 0], [2, 0, 0], [4, 1, 0, 0], [5, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0]], 0.7412
[[3], [0, 0], [3, 0, 0], [0, 1, 0, 1], [0, 0, 1, 1, 0], [5, 0, 1, 0, 0, 1]], 0.7378
[[3], [2, 0], [5, 0, 1], [2, 0, 1, 0], [3, 1, 0, 0, 0], [2, 0, 0, 0, 0, 0]], 0.746
[[2], [2, 1], [3, 1, 1], [0, 1, 0, 1], [0, 0, 0, 0, 0], [4, 0, 1, 0, 0, 0]], 0.725
[[3], [4, 0], [5, 0, 1], [2, 0, 1, 0], [5, 0, 0, 1, 0], [4, 0, 1, 1, 1, 0]], 0.7438
[[1], [2, 0], [1, 1, 0], [2, 1, 0, 0], [4, 0, 0, 0, 1], [4, 0, 0, 0, 0, 0]], 0.7354
[[4], [0, 0], [3, 0, 0], [2, 0, 0, 0], [4, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0]], 0.7388
[[2], [1, 1], [0, 1, 0], [5, 0, 1, 0], [3, 0, 0, 0, 0], [3, 0, 1, 0, 1, 0]], 0.7288
[[1], [2, 1], [1, 0, 0], [3, 0, 0, 1], [0, 0, 1, 0, 1], [0, 0, 0, 1, 0, 0]], 0.724
[[2], [2, 0], [4, 0, 0], [1, 1, 0, 0], [4, 0, 0, 1, 1], [3, 1, 0, 0, 1, 0]], 0.7376
[[2], [1, 0], [5, 1, 1], [2, 0, 1, 1], [4, 0, 0, 0, 1], [0, 0, 1, 0, 1, 0]], 0.7226
[[1], [1, 1], [1, 0, 0], [5, 0, 1, 0], [0, 0, 0, 1, 0], [4, 0, 0, 0, 0, 0]], 0.7398
[[3], [5, 0], [3, 1, 1], [5, 0, 0, 0], [3, 0, 0, 1, 1], [0, 1, 1, 0, 0, 0]], 0.7392
[[3], [3, 0], [3, 0, 1], [4, 1, 0, 0], [0, 0, 0, 0, 1], [3, 0, 0, 0, 0, 0]], 0.7436
[[0], [5, 1], [5, 1, 0], [4, 0, 0, 0], [0, 0, 0, 0, 0], [4, 1, 1, 1, 1, 0]], 0.7324
[[3], [2, 0], [5, 0, 1], [0, 0, 0, 1], [3, 0, 0, 1, 0], [3, 0, 0, 0, 0, 0]], 0.7434
[[0], [5, 0], [5, 0, 0], [0, 0, 0, 0], [4, 0, 0, 0, 1], [1, 0, 1, 0, 1, 0]], 0.7386
[[5], [1, 0], [0, 0, 0], [4, 1, 1, 0], [2, 0, 0, 0, 0], [3, 0, 0, 0, 1, 0]], 0.7404
[[1], [0, 0], [1, 0, 0], [5, 0, 0, 0], [0, 0, 1, 1, 0], [5, 0, 0, 0, 0, 0]], 0.7364
[[3], [0, 1], [5, 0, 0], [1, 0, 0, 0], [5, 0, 1, 1, 1], [2, 1, 0, 0, 0, 0]], 0.7384
[[0], [0, 1], [3, 0, 0], [0, 1, 1, 0], [1, 0, 1, 0, 0], [2, 0, 0, 0, 0, 1]], 0.7334
[[2], [3, 0], [3, 1, 0], [5, 0, 0, 0], [3, 1, 0, 1, 0], [1, 1, 0, 1, 0, 0]], 0.739
[[5], [5, 1], [0, 1, 0], [3, 0, 0, 0], [4, 0, 0, 0, 1], [4, 0, 1, 0, 0, 0]], 0.7252
[[4], [2, 0], [3, 1, 0], [5, 0, 0, 0], [1, 0, 0, 0, 0], [3, 0, 0, 1, 0, 1]], 0.733
[[3], [5, 0], [5, 1, 1], [5, 0, 0, 1], [5, 0, 1, 0, 0], [2, 0, 0, 0, 1, 0]], 0.735
[[1], [0, 0], [5, 0, 0], [5, 0, 0, 0], [5, 0, 0, 1, 0], [0, 1, 1, 0, 1, 0]], 0.7414
[[4], [3, 1], [2, 1, 1], [2, 1, 0, 0], [5, 0, 1, 1, 0], [0, 0, 0, 1, 1, 0]], 0.738
[[2], [2, 0], [4, 0, 0], [0, 1, 0, 0], [1, 1, 1, 1, 0], [4, 0, 0, 1, 0, 1]], 0.7364
[[0], [1, 0], [2, 0, 0], [5, 0, 0, 0], [3, 0, 0, 0, 0], [4, 0, 0, 0, 0, 1]], 0.737
[[3], [2, 1], [3, 0, 0], [3, 0, 0, 0], [1, 1, 1, 0, 0], [2, 0, 1, 0, 1, 0]], 0.7346
[[3], [4, 0], [4, 0, 0], [4, 0, 0, 0], [4, 0, 0, 0, 1], [2, 0, 0, 0, 0, 0]], 0.7374
[[0], [0, 1], [1, 0, 0], [4, 0, 0, 1], [4, 0, 0, 0, 1], [5, 1, 1, 0, 1, 1]], 0.7234
[[1], [5, 0], [5, 0, 0], [2, 0, 1, 0], [0, 0, 1, 1, 0], [2, 0, 0, 1, 1, 0]], 0.7384
[[3], [2, 1], [1, 1, 0], [0, 1, 0, 0], [3, 1, 0, 0, 1], [1, 0, 0, 0, 1, 0]], 0.729
[[5], [0, 0], [2, 0, 0], [3, 0, 0, 0], [4, 0, 0, 1, 0], [5, 1, 1, 0, 0, 0]], 0.7418
[[2], [1, 0], [0, 0, 0], [1, 1, 1, 0], [3, 1, 1, 1, 0], [2, 0, 0, 0, 1, 0]], 0.7386
[[3], [5, 1], [0, 0, 0], [4, 0, 0, 0], [0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0]], 0.7416
[[5], [0, 0], [3, 0, 0], [1, 1, 1, 0], [4, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0]], 0.739
[[4], [4, 0], [3, 0, 1], [5, 0, 0, 0], [4, 0, 1, 0, 1], [3, 0, 0, 0, 0, 1]], 0.7368
[[2], [4, 1], [1, 0, 0], [5, 0, 0, 0], [4, 0, 1, 0, 0], [1, 1, 0, 0, 0, 0]], 0.7352
[[2], [0, 0], [4, 0, 0], [5, 0, 0, 0], [3, 0, 1, 1, 1], [0, 1, 0, 0, 0, 0]], 0.7318
[[4], [3, 0], [3, 1, 0], [2, 1, 0, 0], [5, 1, 1, 1, 1], [5, 0, 1, 1, 0, 0]], 0.731
[[0], [3, 0], [5, 0, 0], [4, 0, 1, 0], [0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0]], 0.7386
[[5], [2, 1], [5, 0, 0], [2, 0, 0, 0], [4, 0, 0, 1, 0], [1, 1, 0, 0, 0, 0]], 0.7446
[[4], [2, 0], [0, 0, 0], [5, 1, 0, 0], [1, 0, 1, 1, 0], [5, 0, 0, 1, 0, 0]], 0.7404
[[5], [2, 1], [1, 0, 0], [1, 1, 0, 1], [5, 0, 0, 1, 0], [5, 0, 0, 1, 0, 0]], 0.7372
[[2], [3, 0], [1, 0, 1], [3, 0, 0, 0], [4, 1, 1, 1, 0], [0, 1, 0, 0, 0, 1]], 0.7392
[[1], [0, 0], [4, 0, 0], [2, 1, 0, 1], [5, 0, 1, 1, 0], [5, 1, 0, 0, 0, 1]], 0.738
[[0], [0, 0], [0, 0, 0], [2, 0, 0, 1], [1, 0, 0, 0, 0], [3, 0, 1, 1, 0, 0]], 0.7468
[[4], [4, 0], [5, 0, 1], [5, 0, 1, 1], [3, 0, 1, 1, 0], [0, 0, 0, 0, 0, 1]], 0.7324
[[3], [1, 0], [2, 0, 0], [3, 0, 0, 0], [4, 0, 1, 0, 0], [5, 1, 0, 1, 1, 0]], 0.738
[[4], [3, 0], [3, 0, 0], [3, 0, 1, 0], [0, 1, 1, 0, 1], [5, 1, 1, 0, 0, 0]], 0.7356
[[4], [2, 0], [0, 1, 0], [5, 1, 1, 0], [2, 0, 0, 0, 0], [2, 0, 1, 0, 0, 1]], 0.7304
[[5], [1, 1], [1, 1, 0], [5, 1, 0, 0], [0, 0, 0, 0, 0], [3, 0, 1, 0, 0, 0]], 0.7332
[[1], [1, 0], [3, 1, 0], [0, 0, 0, 0], [0, 0, 1, 1, 0], [3, 0, 1, 0, 1, 1]], 0.7328
[[4], [1, 1], [0, 0, 1], [2, 1, 0, 0], [1, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0]], 0.7362
[[0], [4, 0], [2, 0, 0], [1, 0, 1, 0], [5, 0, 0, 0, 0], [1, 1, 1, 1, 1, 0]], 0.7382
[[0], [3, 1], [4, 0, 1], [3, 0, 0, 0], [4, 0, 0, 0, 0], [3, 0, 0, 1, 0, 0]], 0.7406
[[1], [5, 1], [0, 0, 0], [4, 1, 1, 1], [3, 0, 1, 0, 0], [2, 0, 0, 0, 0, 0]], 0.7308
[[3], [3, 1], [2, 1, 0], [4, 1, 0, 0], [1, 0, 0, 1, 0], [1, 0, 0, 0, 1, 0]], 0.7366
[[2], [4, 0], [0, 0, 0], [5, 1, 0, 0], [0, 1, 0, 1, 0], [5, 0, 1, 0, 1, 0]], 0.7424
[[5], [5, 0], [5, 0, 0], [1, 0, 0, 0], [2, 0, 0, 0, 1], [2, 0, 0, 1, 1, 0]], 0.738
[[2], [2, 0], [3, 0, 0], [3, 0, 0, 1], [4, 0, 0, 0, 0], [5, 0, 0, 0, 1, 0]], 0.7492
[[5], [0, 0], [2, 0, 1], [4, 0, 0, 0], [1, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0]], 0.7436
[[2], [5, 1], [0, 1, 0], [2, 1, 0, 1], [5, 0, 0, 0, 0], [1, 0, 0, 1, 0, 0]], 0.7268
[[4], [5, 0], [1, 0, 0], [2, 0, 0, 0], [2, 1, 0, 0, 0], [2, 0, 0, 0, 0, 0]], 0.741
[[1], [1, 0], [3, 0, 1], [4, 0, 1, 0], [1, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0]], 0.7432
[[2], [4, 1], [5, 0, 0], [5, 0, 0, 1], [0, 0, 1, 0, 0], [1, 1, 0, 0, 1, 0]], 0.7366
[[0], [3, 0], [3, 1, 0], [0, 0, 0, 1], [0, 0, 0, 1, 0], [2, 1, 1, 1, 0, 1]], 0.7324
[[2], [5, 0], [2, 0, 1], [0, 1, 0, 1], [4, 1, 1, 0, 0], [0, 1, 0, 1, 0, 1]], 0.7362
[[3], [0, 1], [0, 0, 1], [5, 1, 0, 1], [4, 0, 0, 1, 0], [5, 0, 0, 0, 0, 1]], 0.7296
[[0], [5, 0], [0, 1, 0], [5, 0, 0, 1], [5, 0, 1, 0, 0], [5, 1, 0, 0, 0, 0]], 0.7364
[[0], [0, 0], [1, 0, 0], [5, 0, 0, 1], [5, 0, 0, 1, 1], [2, 1, 0, 1, 0, 0]], 0.7366
[[1], [4, 0], [1, 0, 1], [2, 0, 0, 0], [4, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0]], 0.7432
[[1], [3, 0], [0, 0, 0], [2, 0, 1, 0], [5, 0, 0, 0, 0], [0, 0, 1, 1, 0, 0]], 0.7404
[[5], [0, 0], [0, 1, 0], [2, 0, 0, 0], [0, 0, 0, 1, 1], [4, 0, 1, 0, 0, 1]], 0.7316
[[2], [4, 1], [0, 1, 0], [4, 1, 0, 0], [0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0]], 0.7326
[[2], [2, 1], [3, 1, 0], [1, 1, 1, 0], [4, 1, 0, 1, 0], [0, 0, 1, 1, 0, 1]], 0.7278
[[0], [5, 0], [2, 0, 0], [4, 1, 0, 1], [0, 0, 0, 0, 0], [1, 0, 1, 0, 1, 1]], 0.7412
[[2], [0, 0], [5, 1, 0], [5, 0, 1, 0], [4, 1, 0, 0, 0], [0, 1, 1, 0, 1, 0]], 0.7368
[[5], [0, 1], [2, 0, 0], [0, 0, 0, 1], [0, 0, 0, 0, 1], [5, 1, 1, 1, 1, 0]], 0.725
[[5], [1, 0], [4, 0, 0], [1, 0, 0, 0], [3, 0, 0, 0, 0], [4, 1, 0, 0, 0, 0]], 0.7388
[[1], [1, 0], [3, 0, 1], [3, 0, 0, 1], [0, 0, 0, 1, 0], [5, 0, 1, 1, 0, 0]], 0.739
[[5], [3, 1], [1, 0, 0], [4, 0, 0, 0], [5, 0, 1, 0, 0], [4, 1, 0, 1, 0, 0]], 0.7322
[[3], [3, 0], [3, 0, 0], [0, 0, 0, 1], [5, 0, 0, 0, 0], [3, 1, 0, 0, 0, 1]], 0.7406
[[1], [0, 1], [1, 0, 0], [1, 0, 0, 0], [5, 0, 1, 1, 0], [0, 0, 1, 0, 0, 1]], 0.7378
[[3], [0, 0], [5, 0, 1], [2, 0, 0, 1], [2, 0, 0, 0, 1], [3, 0, 0, 0, 0, 1]], 0.7276
[[5], [4, 0], [5, 0, 1], [4, 1, 1, 0], [5, 0, 0, 0, 0], [4, 0, 0, 0, 1, 1]], 0.739
[[0], [2, 1], [4, 0, 0], [2, 1, 0, 0], [5, 0, 1, 0, 1], [5, 1, 0, 0, 0, 0]], 0.7362
[[2], [1, 1], [2, 0, 1], [0, 0, 0, 0], [3, 0, 0, 1, 0], [2, 0, 0, 0, 0, 0]], 0.7442
[[0], [2, 0], [5, 1, 0], [2, 0, 0, 1], [1, 0, 1, 0, 0], [2, 0, 0, 0, 0, 0]], 0.7364
[[4], [3, 0], [3, 1, 0], [4, 0, 0, 0], [3, 0, 0, 0, 0], [5, 1, 1, 1, 0, 0]], 0.734
[[2], [4, 0], [1, 0, 0], [5, 0, 0, 0], [2, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0]], 0.7378
[[0], [2, 1], [4, 1, 0], [5, 0, 0, 1], [4, 0, 1, 0, 0], [4, 0, 0, 1, 0, 0]], 0.725
[[1], [0, 0], [0, 0, 1], [2, 0, 0, 0], [0, 0, 1, 0, 0], [4, 1, 0, 1, 0, 0]], 0.7436
[[4], [3, 0], [0, 1, 1], [3, 1, 0, 0], [4, 1, 0, 0, 0], [5, 0, 1, 0, 1, 1]], 0.74
[[2], [5, 0], [1, 0, 0], [0, 0, 0, 0], [0, 0, 1, 1, 0], [1, 0, 0, 0, 0, 0]], 0.7364
[[0], [4, 0], [3, 0, 0], [5, 0, 0, 0], [0, 1, 1, 0, 0], [0, 1, 0, 0, 0, 0]], 0.739
[[2], [5, 1], [2, 0, 0], [2, 0, 1, 0], [0, 0, 1, 0, 0], [5, 0, 0, 0, 0, 1]], 0.7336
[[2], [0, 1], [5, 0, 0], [0, 0, 0, 0], [1, 1, 0, 0, 0], [4, 0, 0, 1, 0, 0]], 0.7386
[[1], [5, 1], [2, 0, 0], [3, 0, 0, 0], [5, 0, 0, 0, 0], [0, 0, 0, 1, 0, 1]], 0.7376
[[4], [4, 1], [0, 0, 0], [1, 1, 1, 1], [5, 0, 0, 1, 0], [0, 0, 0, 0, 0, 1]], 0.7304
[[5], [0, 0], [2, 0, 0], [3, 0, 0, 1], [0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0]], 0.7452
[[0], [5, 1], [4, 0, 0], [0, 0, 0, 0], [1, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0]], 0.7392
[[0], [5, 1], [4, 0, 0], [2, 0, 0, 1], [4, 0, 0, 0, 0], [2, 1, 0, 0, 1, 1]], 0.7292
[[4], [5, 1], [0, 0, 0], [4, 0, 0, 0], [2, 0, 1, 1, 0], [5, 1, 0, 0, 1, 1]], 0.7372
[[1], [5, 0], [5, 0, 0], [5, 0, 0, 1], [2, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0]], 0.7452
[[3], [0, 0], [4, 0, 1], [4, 1, 0, 0], [0, 1, 0, 0, 0], [3, 1, 0, 0, 0, 0]], 0.7486
[[5], [5, 1], [5, 0, 0], [1, 0, 0, 0], [2, 0, 0, 0, 0], [5, 0, 0, 1, 0, 1]], 0.7376
[[2], [1, 0], [2, 0, 1], [0, 0, 0, 0], [2, 0, 0, 1, 1], [3, 0, 1, 0, 0, 0]], 0.7428
[[4], [2, 1], [2, 0, 0], [1, 0, 0, 0], [0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0]], 0.7352
[[2], [4, 0], [4, 0, 0], [5, 1, 0, 1], [2, 0, 0, 1, 0], [1, 0, 0, 1, 1, 0]], 0.7454
[[0], [0, 1], [5, 0, 0], [0, 1, 0, 1], [1, 0, 1, 0, 1], [4, 1, 0, 0, 0, 0]], 0.7266
[[1], [5, 0], [0, 1, 0], [4, 1, 0, 1], [1, 1, 0, 0, 1], [0, 0, 1, 0, 1, 0]], 0.732
[[1], [3, 0], [2, 0, 0], [2, 0, 0, 0], [3, 0, 1, 0, 1], [0, 0, 0, 0, 1, 0]], 0.7354
[[4], [1, 0], [1, 1, 1], [0, 1, 0, 0], [1, 0, 1, 0, 0], [2, 0, 0, 0, 0, 0]], 0.7368
